input_url,normalized_url,host,tls_handshake_ok,cert_subject_cn,cert_san_list,hostname_match,not_before_utc,not_after_utc,days_to_expiry,issuer_cn,serial_hex,http_status,final_url,redirect_chain,http_note,error,expired,expiring_7d,expiring_30d,cert_mismatch,final_is_http,has_insecure_note,severity,recommended_action
https://dls2007.lge.co.kr,https://dls2007.lge.co.kr,dls2007.lge.co.kr,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='dls2007.lge.co.kr', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000002769BEA5310>: Failed to resolve 'dls2007.lge.co.kr' ([Errno 11001] getaddrinfo failed)""))",TLS connect error: [Errno 11001] getaddrinfo failed / fallback: [Errno 11001] getaddrinfo failed,False,False,False,False,False,False,Low,No immediate action required
https://dmzecash.lge.co.kr,https://dmzecash.lge.co.kr,dmzecash.lge.co.kr,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='dmzecash.lge.co.kr', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000002769CEF5E50>: Failed to resolve 'dmzecash.lge.co.kr' ([Errno 11001] getaddrinfo failed)""))",TLS connect error: [Errno 11001] getaddrinfo failed / fallback: [Errno 11001] getaddrinfo failed,False,False,False,False,False,False,Low,No immediate action required
https://dreamlg.lge.co.kr,https://dreamlg.lge.co.kr,dreamlg.lge.co.kr,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='dreamlg.lge.co.kr', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000002769CF0A0D0>: Failed to resolve 'dreamlg.lge.co.kr' ([Errno 11001] getaddrinfo failed)""))",TLS connect error: [Errno 11001] getaddrinfo failed / fallback: [Errno 11001] getaddrinfo failed,False,False,False,False,False,False,Low,No immediate action required
https://drmlicense.lge.co.kr,https://drmlicense.lge.co.kr,drmlicense.lge.co.kr,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='drmlicense.lge.co.kr', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000002769CF09810>: Failed to resolve 'drmlicense.lge.co.kr' ([Errno 11001] getaddrinfo failed)""))",TLS connect error: [Errno 11001] getaddrinfo failed / fallback: [Errno 11001] getaddrinfo failed,False,False,False,False,False,False,Low,No immediate action required
https://dvlp.lge.co.kr,https://dvlp.lge.co.kr,dvlp.lge.co.kr,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='dvlp.lge.co.kr', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000002769CF0AE90>: Failed to resolve 'dvlp.lge.co.kr' ([Errno 11001] getaddrinfo failed)""))",TLS connect error: [Errno 11001] getaddrinfo failed / fallback: [Errno 11001] getaddrinfo failed,False,False,False,False,False,False,Low,No immediate action required
https://e-catalog.lge.co.kr,https://e-catalog.lge.co.kr,e-catalog.lge.co.kr,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='e-catalog.lge.co.kr', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000002769CF0BED0>: Failed to resolve 'e-catalog.lge.co.kr' ([Errno 11001] getaddrinfo failed)""))",TLS connect error: [Errno 11001] getaddrinfo failed / fallback: [Errno 11001] getaddrinfo failed,False,False,False,False,False,False,Low,No immediate action required
https://ebid.lge.co.kr,https://ebid.lge.co.kr,ebid.lge.co.kr,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='ebid.lge.co.kr', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000002769CF28550>: Failed to resolve 'ebid.lge.co.kr' ([Errno 11001] getaddrinfo failed)""))",TLS connect error: [Errno 11001] getaddrinfo failed / fallback: [Errno 11001] getaddrinfo failed,False,False,False,False,False,False,Low,No immediate action required
https://ecash.lge.co.kr,https://ecash.lge.co.kr,ecash.lge.co.kr,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='ecash.lge.co.kr', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000002769CF28910>: Failed to resolve 'ecash.lge.co.kr' ([Errno 11001] getaddrinfo failed)""))",TLS connect error: [Errno 11001] getaddrinfo failed / fallback: [Errno 11001] getaddrinfo failed,False,False,False,False,False,False,Low,No immediate action required
https://ecatalog.lge.co.kr,https://ecatalog.lge.co.kr,ecatalog.lge.co.kr,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='ecatalog.lge.co.kr', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000002769CF0BED0>: Failed to resolve 'ecatalog.lge.co.kr' ([Errno 11001] getaddrinfo failed)""))",TLS connect error: [Errno 11001] getaddrinfo failed / fallback: [Errno 11001] getaddrinfo failed,False,False,False,False,False,False,Low,No immediate action required
https://ecs.lge.co.kr,https://ecs.lge.co.kr,ecs.lge.co.kr,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='ecs.lge.co.kr', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000002769CF09950>: Failed to resolve 'ecs.lge.co.kr' ([Errno 11001] getaddrinfo failed)""))",TLS connect error: [Errno 11001] getaddrinfo failed / fallback: [Errno 11001] getaddrinfo failed,False,False,False,False,False,False,Low,No immediate action required
