Url,Status,Response,Error_Type,Error_Code,Cert_DNS,Cause_Code
https://m.lge.co.kr,Invalid,getaddrinfo ENOTFOUND m.lge.co.kr,Error,ENOTFOUND,none,ENOTFOUND
https://m.lge.co.kr,Invalid,getaddrinfo ENOTFOUND m.lge.co.kr,Error,ENOTFOUND,none,ENOTFOUND
https://mail.lge.co.kr,Invalid,timeout of 5000ms exceeded,AxiosError,ECONNABORTED,none,none
https://mail.lge.co.kr,Invalid,timeout of 5000ms exceeded,AxiosError,ECONNABORTED,none,none
https://mail.svcagent.lge.co.kr,Invalid,timeout of 5000ms exceeded,AxiosError,ECONNABORTED,none,none
https://mail1.lge.co.kr,Invalid,timeout of 5000ms exceeded,AxiosError,ECONNABORTED,none,none
https://mail11.lge.co.kr,Invalid,timeout of 5000ms exceeded,AxiosError,ECONNABORTED,none,none
https://mail12.lge.co.kr,Invalid,timeout of 5000ms exceeded,AxiosError,ECONNABORTED,none,none
https://mail14.lge.co.kr,Invalid,timeout of 5000ms exceeded,AxiosError,ECONNABORTED,none,none
https://mail15.lge.co.kr,Invalid,timeout of 5000ms exceeded,AxiosError,ECONNABORTED,none,none
https://mail16.lge.co.kr,Invalid,timeout of 5000ms exceeded,AxiosError,ECONNABORTED,none,none
https://mail2.lge.co.kr,Invalid,timeout of 5000ms exceeded,AxiosError,ECONNABORTED,none,none
https://mail22.lge.co.kr,Invalid,timeout of 5000ms exceeded,AxiosError,ECONNABORTED,none,none
https://mail3.lge.co.kr,Invalid,timeout of 5000ms exceeded,AxiosError,ECONNABORTED,none,none
https://master.lge.co.kr,Invalid,timeout of 5000ms exceeded,AxiosError,ECONNABORTED,none,none
https://mcs.lge.co.kr,Invalid,timeout of 5000ms exceeded,AxiosError,ECONNABORTED,none,none
https://megaround.lge.co.kr,Invalid,timeout of 5000ms exceeded,AxiosError,ECONNABORTED,none,none
https://members.lge.co.kr,Invalid,timeout of 5000ms exceeded,AxiosError,ECONNABORTED,none,none
https://mis.lge.co.kr,Invalid,timeout of 5000ms exceeded,AxiosError,ECONNABORTED,none,none
https://monitor.lge.co.kr,Invalid,timeout of 5000ms exceeded,AxiosError,ECONNABORTED,none,none
https://mov.lge.co.kr,Invalid,timeout of 5000ms exceeded,AxiosError,ECONNABORTED,none,none
