input_url,normalized_url,host,tls_handshake_ok,cert_subject_cn,cert_san_list,hostname_match,not_before_utc,not_after_utc,days_to_expiry,issuer_cn,serial_hex,http_status,final_url,redirect_chain,http_note,error,expired,expiring_7d,expiring_30d,cert_mismatch,final_is_http,has_insecure_note,severity,recommended_action
https://aicgwms.lge.com,https://aicgwms.lge.com,aicgwms.lge.com,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='aicgwms.lge.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002769BDB5590>, 'Connection to aicgwms.lge.com timed out. (connect timeout=10.0)'))",TLS connect error: timed out / fallback: timed out,False,False,False,False,False,False,Low,No immediate action required
https://aichub.lge.com,https://aichub.lge.com,aichub.lge.com,True,aichub.lge.com,aichub.lge.com,True,2025-06-05T00:00:00+00:00,2026-07-06T23:59:59+00:00,320.0,DigiCert Global G2 TLS RSA SHA256 2020 CA1,3332B6A149C262B525CAA0A2F86C292,200.0,https://aichub.lge.com/,,,,False,False,False,False,False,False,Low,No immediate action required
https://aicmobileep.lge.com,https://aicmobileep.lge.com,aicmobileep.lge.com,True,aicmobileep.lge.com,aicmobileep.lge.com;lgeaic.mobizplus.com,True,2025-07-02T00:00:00+00:00,2026-07-27T23:59:59+00:00,341.0,Sectigo RSA Organization Validation Secure Server CA,92FABEEE4651124AA097CE4F93FAD614,403.0,https://aicmobileep.lge.com/,,,,False,False,False,False,False,False,Low,No immediate action required
https://aicsmtp.lge.com,https://aicsmtp.lge.com,aicsmtp.lge.com,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='aicsmtp.lge.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002769BC9BD90>, 'Connection to aicsmtp.lge.com timed out. (connect timeout=10.0)'))",TLS connect error: timed out / fallback: timed out,False,False,False,False,False,False,Low,No immediate action required
https://aicubc.lge.com,https://aicubc.lge.com,aicubc.lge.com,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='aicubc.lge.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002769BC9B750>, 'Connection to aicubc.lge.com timed out. (connect timeout=10.0)'))",TLS connect error: timed out / fallback: timed out,False,False,False,False,False,False,Low,No immediate action required
https://aicubca1ld.lge.com,https://aicubca1ld.lge.com,aicubca1ld.lge.com,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='aicubca1ld.lge.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002769BC9B4D0>, 'Connection to aicubca1ld.lge.com timed out. (connect timeout=10.0)'))",TLS connect error: timed out / fallback: timed out,False,False,False,False,False,False,Low,No immediate action required
https://aicvpn.lge.com,https://aicvpn.lge.com,aicvpn.lge.com,True,*.lge.com,*.lge.com;lge.com,False,2025-05-30T00:00:00+00:00,2026-06-29T23:59:59+00:00,313.0,Sectigo RSA Organization Validation Secure Server CA,A369E7AAD386913001625D99E14CE19F,403.0,https://aicvpn.lge.com/,,,,False,False,False,True,False,False,High,Reissue certificate with correct SANs / domain alignment
https://ais.lge.com,https://ais.lge.com,ais.lge.com,True,ais.lge.com,ais.lge.com;gsfsplus-america.lge.com,True,2024-08-08T00:00:00+00:00,2025-09-08T23:59:59+00:00,19.0,Sectigo RSA Organization Validation Secure Server CA,2342675BFEE592DF462B90309E15B565,200.0,https://ais.lge.com/,,,,False,False,True,False,False,False,Medium,Plan renewal in advance (within 90 days)
https://aliiot.lge.com,https://aliiot.lge.com,aliiot.lge.com,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='aliiot.lge.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002769BC9A0D0>, 'Connection to aliiot.lge.com timed out. (connect timeout=10.0)'))",TLS connect error: timed out / fallback: timed out,False,False,False,False,False,False,Low,No immediate action required
https://almmobile.lge.com,https://almmobile.lge.com,almmobile.lge.com,True,*.lge.com,*.lge.com;lge.com,False,2025-01-02T00:00:00+00:00,2026-01-20T23:59:59+00:00,153.0,Sectigo RSA Organization Validation Secure Server CA,E9DB5E5AA63B01A6F8BD4CB880A06669,403.0,https://almmobile.lge.com/issue/,https://almmobile.lge.com/issue/,,,False,False,False,True,False,False,High,Reissue certificate with correct SANs / domain alignment
